Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,ORY,PAR,FDF,FDF,International,Apr-22,1,48.8575475,2.3513765,14.6060576,-61.069884
L,CDG,PAR,MXP,MIL,International,Apr-22,20,48.8575475,2.3513765,45.468503,9.1824027
M,CDG,PAR,MUC,MUC,International,Apr-22,18,48.8575475,2.3513765,48.1351253,11.5819806
M,CDG,PAR,MAN,MAN,International,Apr-22,56,48.8575475,2.3513765,53.4807593,-2.2426305
M,ORY,PAR,ALG,ALG,International,Apr-22,6,48.8575475,2.3513765,36.753768,3.0587561
L,CDG,PAR,AYT,AYT,International,Apr-22,6,48.8575475,2.3513765,36.8968908,30.7133233
M,CDG,PAR,EZE,BUE,International,Apr-22,21,48.8575475,2.3513765,-34.6036844,-58.3815591
M,CDG,PAR,TNR,TNR,International,Apr-22,6,48.8575475,2.3513765,-18.9184607,47.5211293
M,ORY,PAR,ALG,ALG,International,Apr-22,7,48.8575475,2.3513765,36.753768,3.0587561
M,CDG,PAR,BRI,BRI,International,Apr-22,3,48.8575475,2.3513765,41.1171432,16.8718715
M,ORY,PAR,MAD,MAD,International,Apr-22,21,48.8575475,2.3513765,40.4167279,-3.7032905
M,CDG,PAR,AMM,AMM,International,Apr-22,9,48.8575475,2.3513765,31.9543786,35.9105776
M,CDG,PAR,FLR,FLR,International,Apr-22,2,48.8575475,2.3513765,43.7699685,11.2576706
M,CDG,PAR,BEG,BEG,International,Apr-22,6,48.8575475,2.3513765,44.8125449,20.46123
M,CDG,PAR,JED,JED,International,Apr-22,8,48.8575475,2.3513765,21.5291545,39.1610863
M,CDG,PAR,PRG,PRG,International,Apr-22,16,48.8575475,2.3513765,50.0755381,14.4378005
M,CDG,PAR,IKA,THR,International,Apr-22,9,48.8575475,2.3513765,35.7218583,51.3346954
M,CDG,PAR,EVN,EVN,International,Apr-22,15,48.8575475,2.3513765,40.1872023,44.515209
L,ORY,PAR,DUB,DUB,International,Apr-22,31,48.8575475,2.3513765,53.3498053,-6.2603097
L,ORY,PAR,FCO,ROM,International,Apr-22,86,48.8575475,2.3513765,41.8967068,12.4822025
L,ORY,PAR,BER,BER,International,Apr-22,5,48.8575475,2.3513765,52.5200066,13.404954
