Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,SIN,SIN,KUL,KUL,International,Jul-22,98,1.352083,103.819836,3.1319197,101.6840589
L,SIN,SIN,MEL,MEL,International,Jul-22,53,1.352083,103.819836,-37.8136276,144.9630576
M,SIN,SIN,SGN,SGN,International,Jul-22,14,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,DAC,DAC,International,Jul-22,4,1.352083,103.819836,23.804093,90.4152376
L,SIN,SIN,NRT,TYO,International,Jul-22,19,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,PER,PER,International,Jul-22,62,1.352083,103.819836,-31.9513993,115.8616783
M,SIN,SIN,SGN,SGN,International,Jul-22,93,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,SGN,SGN,International,Jul-22,23,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,KUL,KUL,International,Jul-22,2,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,CHC,CHC,International,Jul-22,31,1.352083,103.819836,-43.5320301,172.636648
L,SIN,SIN,ICN,SEL,International,Jul-22,27,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,MEL,MEL,International,Jul-22,28,1.352083,103.819836,-37.8136276,144.9630576
M,SIN,SIN,PNH,PNH,International,Jul-22,14,1.352083,103.819836,11.5563738,104.9282099
L,SIN,SIN,SGN,SGN,International,Jul-22,44,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,BKK,BKK,International,Jul-22,19,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,BKK,BKK,International,Jul-22,62,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,PEN,PEN,International,Jul-22,8,1.352083,103.819836,5.2632341,100.4846227
M,SIN,SIN,SGN,SGN,International,Jul-22,31,1.352083,103.819836,10.8230989,106.6296638
L,SIN,SIN,BLR,BLR,International,Jul-22,31,1.352083,103.819836,12.9715987,77.5945627
M,SIN,SIN,SGN,SGN,International,Aug-22,12,1.352083,103.819836,10.8230989,106.6296638
L,SIN,SIN,DPS,DPS,International,Aug-22,191,1.352083,103.819836,-8.3405389,115.0919509
M,SIN,SIN,CMB,CMB,International,Aug-22,6,1.352083,103.819836,6.9270786,79.861243
M,SIN,SIN,AMS,AMS,International,Aug-22,31,1.352083,103.819836,52.3675734,4.9041389
M,SIN,SIN,DAC,DAC,International,Aug-22,30,1.352083,103.819836,23.804093,90.4152376
M,SIN,SIN,EWR,NYC,International,Aug-22,31,1.352083,103.819836,40.7127753,-74.0059728
L,SIN,SIN,NRT,TYO,International,Aug-22,22,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,DXB,DXB,International,Aug-22,7,1.352083,103.819836,25.2048493,55.2707828
M,SIN,SIN,DVO,DVO,International,Aug-22,31,1.352083,103.819836,7.0736114,125.6110248
L,SIN,SIN,HKG,HKG,International,Aug-22,5,1.352083,103.819836,22.3193039,114.1693611
L,SIN,SIN,PNH,PNH,International,Aug-22,25,1.352083,103.819836,11.5563738,104.9282099
M,SIN,SIN,BKK,BKK,International,Aug-22,62,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,ADL,ADL,International,Aug-22,23,1.352083,103.819836,-34.9284989,138.6007456
M,SIN,SIN,TPE,TPE,International,Aug-22,4,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,TPE,TPE,International,Aug-22,17,1.352083,103.819836,25.0329636,121.5654268
L,SIN,SIN,ICN,SEL,International,Aug-22,31,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,MNL,MNL,International,Aug-22,1,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,RGN,RGN,International,Aug-22,14,1.352083,103.819836,16.840939,96.173526
M,SIN,SIN,PER,PER,International,Aug-22,21,1.352083,103.819836,-31.9513993,115.8616783
L,SIN,SIN,MNL,MNL,International,Aug-22,14,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,ICN,SEL,International,Aug-22,1,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,RGN,RGN,International,Aug-22,16,1.352083,103.819836,16.840939,96.173526
L,SIN,SIN,MNL,MNL,International,Aug-22,94,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,DAC,DAC,International,Aug-22,31,1.352083,103.819836,23.804093,90.4152376
M,SIN,SIN,MUC,MUC,International,Aug-22,31,1.352083,103.819836,48.1351253,11.5819806
M,SIN,SIN,HND,TYO,International,Aug-22,5,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,DPS,DPS,International,Aug-22,3,1.352083,103.819836,-8.3405389,115.0919509
L,SIN,SIN,HDY,HDY,International,Aug-22,26,1.352083,103.819836,7.0086472,100.4746879
M,SIN,SIN,ICN,SEL,International,Aug-22,18,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,KUL,KUL,International,Aug-22,116,1.352083,103.819836,3.1319197,101.6840589
L,SIN,SIN,TRZ,TRZ,International,Aug-22,62,1.352083,103.819836,10.7904833,78.7046725
M,SIN,SIN,CCU,CCU,International,Aug-22,31,1.352083,103.819836,22.5743545,88.3628734
M,SIN,SIN,HND,TYO,International,Aug-22,4,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,YVR,YVR,International,Aug-22,13,1.352083,103.819836,49.2827291,-123.1207375
M,SIN,SIN,BKK,BKK,International,Aug-22,31,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,SYD,SYD,International,Aug-22,31,1.352083,103.819836,-33.8688197,151.2092955
L,SIN,SIN,LGK,LGK,International,Aug-22,36,1.352083,103.819836,6.3661203,99.7798102
M,SIN,SIN,BKI,BKI,International,Aug-22,2,1.352083,103.819836,5.9843644,116.077344
M,SIN,SIN,FCO,ROM,International,Aug-22,13,1.352083,103.819836,41.8967068,12.4822025
M,SIN,SIN,KTM,KTM,International,Aug-22,5,1.352083,103.819836,27.7172453,85.3239605
M,SIN,SIN,HND,TYO,International,Aug-22,19,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,MLE,MLE,International,Aug-22,62,1.352083,103.819836,4.1752709,73.5091172
M,SIN,SIN,DOH,DOH,International,Aug-22,5,1.352083,103.819836,25.2854473,51.5310398
M,SIN,SIN,DEL,DEL,International,Aug-22,31,1.352083,103.819836,28.7040592,77.1024902
L,SIN,SIN,MYY,MYY,International,Aug-22,27,1.352083,103.819836,4.399493,113.9913832
L,SIN,SIN,NRT,TYO,International,Aug-22,30,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,AMD,AMD,International,Aug-22,21,1.352083,103.819836,23.022505,72.5713621
M,SIN,SIN,PER,PER,International,Aug-22,62,1.352083,103.819836,-31.9513993,115.8616783
L,SIN,SIN,NKG,NKG,International,Aug-22,4,1.352083,103.819836,32.0583799,118.79647
M,SIN,SIN,NOU,NOU,International,Aug-22,8,1.352083,103.819836,-21.0454468,167.3324425
L,SIN,SIN,MNL,MNL,International,Aug-22,1,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,SFO,SFO,International,Aug-22,31,1.352083,103.819836,37.7749295,-122.4194155
L,SIN,SIN,MNL,MNL,International,Aug-22,15,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,MNL,MNL,International,Aug-22,117,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,CMB,CMB,International,Aug-22,2,1.352083,103.819836,6.9270786,79.861243
M,SIN,SIN,HKG,HKG,International,Aug-22,13,1.352083,103.819836,22.3193039,114.1693611
M,SIN,SIN,HND,TYO,International,Aug-22,31,1.352083,103.819836,35.6764225,139.650027
L,SIN,SIN,SGN,SGN,International,Aug-22,75,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,SYD,SYD,International,Aug-22,62,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,JNB,JNB,International,Aug-22,31,1.352083,103.819836,-26.205647,28.0337185
M,SIN,SIN,PVG,SHA,International,Aug-22,3,1.352083,103.819836,31.230416,121.473701
M,SIN,SIN,MNL,MNL,International,Aug-22,62,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,HAN,HAN,International,Aug-22,31,1.352083,103.819836,21.0277644,105.8341598
M,SIN,SIN,DOH,DOH,International,Aug-22,22,1.352083,103.819836,25.2854473,51.5310398
L,SIN,SIN,CJB,CJB,International,Aug-22,26,1.352083,103.819836,11.0168445,76.9558321
M,SIN,SIN,DXB,DXB,International,Aug-22,16,1.352083,103.819836,25.2048493,55.2707828
M,SIN,SIN,BKK,BKK,International,Aug-22,6,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,RGN,RGN,International,Aug-22,23,1.352083,103.819836,16.840939,96.173526
M,SIN,SIN,NKG,NKG,International,Aug-22,4,1.352083,103.819836,32.0583799,118.79647
M,SIN,SIN,CGK,JKT,International,Aug-22,4,1.352083,103.819836,-6.1944491,106.8229198
M,SIN,SIN,RGN,RGN,International,Aug-22,22,1.352083,103.819836,16.840939,96.173526
M,SIN,SIN,COK,COK,International,Aug-22,62,1.352083,103.819836,9.9312328,76.2673041
M,SIN,SIN,CMB,CMB,International,Aug-22,17,1.352083,103.819836,6.9270786,79.861243
M,SIN,SIN,BAH,BAH,International,Aug-22,9,1.352083,103.819836,26.0667,50.5577
L,SIN,SIN,HKT,HKT,International,Aug-22,34,1.352083,103.819836,7.8804479,98.3922504
M,SIN,SIN,SGN,SGN,International,Aug-22,62,1.352083,103.819836,10.8230989,106.6296638
L,SIN,SIN,TSN,TSN,International,Aug-22,2,1.352083,103.819836,39.085099,117.199369
M,SIN,SIN,DEL,DEL,International,Aug-22,31,1.352083,103.819836,28.7040592,77.1024902
L,SIN,SIN,CEB,CEB,International,Aug-22,13,1.352083,103.819836,10.3156992,123.8854366
M,SIN,SIN,CGK,JKT,International,Aug-22,16,1.352083,103.819836,-6.1944491,106.8229198
L,SIN,SIN,HKT,HKT,International,Aug-22,26,1.352083,103.819836,7.8804479,98.3922504
M,SIN,SIN,DOH,DOH,International,Aug-22,22,1.352083,103.819836,25.2854473,51.5310398
L,SIN,SIN,SYD,SYD,International,Aug-22,45,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,HND,TYO,International,Aug-22,3,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,DAC,DAC,International,Aug-22,4,1.352083,103.819836,23.804093,90.4152376
M,SIN,SIN,KCH,KCH,International,Aug-22,7,1.352083,103.819836,1.5533785,110.359503
M,SIN,SIN,ICN,SEL,International,Aug-22,31,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,SEA,SEA,International,Aug-22,13,1.352083,103.819836,47.6061389,-122.3328481
L,SIN,SIN,HYD,HYD,International,Aug-22,31,1.352083,103.819836,17.406498,78.4772439
L,SIN,SIN,MEL,MEL,International,Aug-22,25,1.352083,103.819836,-37.8136276,144.9630576
M,SIN,SIN,SFO,SFO,International,Aug-22,31,1.352083,103.819836,37.7749295,-122.4194155
M,SIN,SIN,MNL,MNL,International,Aug-22,5,1.352083,103.819836,14.5995124,120.9842195
L,SIN,SIN,VTZ,VTZ,International,Aug-22,18,1.352083,103.819836,17.6868159,83.2184815
M,SIN,SIN,SGN,SGN,International,Aug-22,9,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,TPE,TPE,International,Aug-22,13,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,SUB,SUB,International,Aug-22,8,1.352083,103.819836,-7.2574719,112.7520883
L,SIN,SIN,DVO,DVO,International,Aug-22,13,1.352083,103.819836,7.0736114,125.6110248
M,SIN,SIN,HAN,HAN,International,Aug-22,18,1.352083,103.819836,21.0277644,105.8341598
M,SIN,SIN,FRA,FRA,International,Aug-22,31,1.352083,103.819836,50.1109221,8.6821267
L,SIN,SIN,VTE,VTE,International,Aug-22,13,1.352083,103.819836,17.9757058,102.6331035
L,SIN,SIN,BKK,BKK,International,Aug-22,9,1.352083,103.819836,13.7563309,100.5017651
L,SIN,SIN,HKG,HKG,International,Aug-22,18,1.352083,103.819836,22.3193039,114.1693611
M,SIN,SIN,DPS,DPS,International,Aug-22,4,1.352083,103.819836,-8.3405389,115.0919509
M,SIN,SIN,MAN,MAN,International,Aug-22,18,1.352083,103.819836,53.4807593,-2.2426305
M,SIN,SIN,AKL,AKL,International,Aug-22,26,1.352083,103.819836,-36.8508827,174.7644881
M,SIN,SIN,CHC,CHC,International,Aug-22,31,1.352083,103.819836,-43.5320301,172.636648
M,SIN,SIN,IST,IST,International,Aug-22,31,1.352083,103.819836,41.0082376,28.9783589
M,SIN,SIN,TPE,TPE,International,Aug-22,13,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,KUL,KUL,International,Aug-22,115,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,HKG,HKG,International,Aug-22,31,1.352083,103.819836,22.3193039,114.1693611
M,SIN,SIN,CMB,CMB,International,Aug-22,2,1.352083,103.819836,6.9270786,79.861243
M,SIN,SIN,PEN,PEN,International,Aug-22,10,1.352083,103.819836,5.2632341,100.4846227
M,SIN,SIN,MUC,MUC,International,Aug-22,23,1.352083,103.819836,48.1351253,11.5819806
M,SIN,SIN,CKG,CKG,International,Aug-22,3,1.352083,103.819836,29.5656843,106.5511838
M,SIN,SIN,BKK,BKK,International,Aug-22,14,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,PVG,SHA,International,Aug-22,2,1.352083,103.819836,31.230416,121.473701
M,SIN,SIN,DPS,DPS,International,Aug-22,14,1.352083,103.819836,-8.3405389,115.0919509
L,SIN,SIN,MNL,MNL,International,Aug-22,75,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,FRA,FRA,International,Aug-22,31,1.352083,103.819836,50.1109221,8.6821267
M,SIN,SIN,PER,PER,International,Aug-22,31,1.352083,103.819836,-31.9513993,115.8616783
M,SIN,SIN,SGN,SGN,International,Aug-22,1,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,KTM,KTM,International,Aug-22,35,1.352083,103.819836,27.7172453,85.3239605
M,SIN,SIN,CNS,CNS,International,Aug-22,22,1.352083,103.819836,-16.9203476,145.7709529
M,SIN,SIN,HAN,HAN,International,Aug-22,44,1.352083,103.819836,21.0277644,105.8341598
M,SIN,SIN,SGN,SGN,International,Aug-22,93,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,HKG,HKG,International,Aug-22,31,1.352083,103.819836,22.3193039,114.1693611
L,SIN,SIN,MAA,MAA,International,Aug-22,3,1.352083,103.819836,13.0930694,80.2888899
L,SIN,SIN,BKI,BKI,International,Aug-22,35,1.352083,103.819836,5.9843644,116.077344
M,SIN,SIN,MNL,MNL,International,Aug-22,62,1.352083,103.819836,14.5995124,120.9842195
L,SIN,SIN,IXM,IXM,International,Aug-22,9,1.352083,103.819836,9.9252007,78.1197754
M,SIN,SIN,SZX,SZX,International,Aug-22,4,1.352083,103.819836,22.5428599,114.05956
L,SIN,SIN,PER,PER,International,Aug-22,31,1.352083,103.819836,-31.9513993,115.8616783
M,SIN,SIN,DAC,DAC,International,Aug-22,35,1.352083,103.819836,23.804093,90.4152376
L,SIN,SIN,DRW,DRW,International,Aug-22,3,1.352083,103.819836,-12.4637333,130.8444446
M,SIN,SIN,KUL,KUL,International,Aug-22,63,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,ICN,SEL,International,Aug-22,31,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,AUH,AUH,International,Aug-22,31,1.352083,103.819836,24.453884,54.3773438
L,SIN,SIN,CGK,JKT,International,Aug-22,168,1.352083,103.819836,-6.1944491,106.8229198
M,SIN,SIN,TPE,TPE,International,Aug-22,5,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,HEL,HEL,International,Aug-22,4,1.352083,103.819836,60.1698557,24.938379
M,SIN,SIN,SUB,SUB,International,Aug-22,23,1.352083,103.819836,-7.2574719,112.7520883
L,SIN,SIN,CCU,CCU,International,Aug-22,31,1.352083,103.819836,22.5743545,88.3628734
L,SIN,SIN,ATQ,ATQ,International,Aug-22,18,1.352083,103.819836,31.6339793,74.8722642
M,SIN,SIN,CMB,CMB,International,Aug-22,4,1.352083,103.819836,6.9270786,79.861243
M,SIN,SIN,FRA,FRA,International,Aug-22,29,1.352083,103.819836,50.1109221,8.6821267
M,SIN,SIN,ICN,SEL,International,Aug-22,1,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,XMN,XMN,International,Aug-22,5,1.352083,103.819836,24.4795099,118.0894799
L,SIN,SIN,BER,BER,International,Aug-22,14,1.352083,103.819836,52.5200066,13.404954
M,SIN,SIN,PNH,PNH,International,Aug-22,80,1.352083,103.819836,11.5563738,104.9282099
L,SIN,SIN,BKK,BKK,International,Aug-22,5,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,AKL,AKL,International,Aug-22,31,1.352083,103.819836,-36.8508827,174.7644881
M,SIN,SIN,MAA,MAA,International,Aug-22,31,1.352083,103.819836,13.0930694,80.2888899
M,SIN,SIN,TPE,TPE,International,Aug-22,17,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,BNE,BNE,International,Aug-22,31,1.352083,103.819836,-27.4704528,153.0260341
L,SIN,SIN,PUS,PUS,International,Aug-22,9,1.352083,103.819836,35.1731121,129.0714122
L,SIN,SIN,NRT,TYO,International,Aug-22,1,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,DOH,DOH,International,Aug-22,7,1.352083,103.819836,25.2854473,51.5310398
M,SIN,SIN,BOM,BOM,International,Aug-22,31,1.352083,103.819836,19.0759837,72.8776559
M,SIN,SIN,CGK,JKT,International,Aug-22,75,1.352083,103.819836,-6.1944491,106.8229198
L,SIN,SIN,CRK,CRK,International,Aug-22,53,1.352083,103.819836,#N/A,#N/A
M,SIN,SIN,HEL,HEL,International,Aug-22,27,1.352083,103.819836,60.1698557,24.938379
M,SIN,SIN,BOM,BOM,International,Aug-22,31,1.352083,103.819836,19.0759837,72.8776559
M,SIN,SIN,SYD,SYD,International,Aug-22,31,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,HKT,HKT,International,Aug-22,16,1.352083,103.819836,7.8804479,98.3922504
M,SIN,SIN,REP,REP,International,Aug-22,31,1.352083,103.819836,13.3632533,103.856403
L,SIN,SIN,SGN,SGN,International,Aug-22,62,1.352083,103.819836,10.8230989,106.6296638
L,SIN,SIN,CEB,CEB,International,Aug-22,21,1.352083,103.819836,10.3156992,123.8854366
M,SIN,SIN,SYD,SYD,International,Aug-22,3,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,CGO,CGO,International,Aug-22,2,1.352083,103.819836,34.7472499,113.62493
M,SIN,SIN,HND,TYO,International,Aug-22,31,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,USM,USM,International,Aug-22,25,1.352083,103.819836,9.5120168,100.0135929
M,SIN,SIN,BWN,BWN,International,Aug-22,2,1.352083,103.819836,4.8923413,114.9419021
M,SIN,SIN,BKK,BKK,International,Aug-22,56,1.352083,103.819836,13.7563309,100.5017651
L,SIN,SIN,MEL,MEL,International,Aug-22,54,1.352083,103.819836,-37.8136276,144.9630576
L,SIN,SIN,TRZ,TRZ,International,Aug-22,31,1.352083,103.819836,10.7904833,78.7046725
M,SIN,SIN,KNO,MES,International,Aug-22,44,1.352083,103.819836,3.5951956,98.6722227
M,SIN,SIN,BOM,BOM,International,Aug-22,31,1.352083,103.819836,19.0759837,72.8776559
L,SIN,SIN,HAN,HAN,International,Aug-22,25,1.352083,103.819836,21.0277644,105.8341598
M,SIN,SIN,KUL,KUL,International,Aug-22,8,1.352083,103.819836,3.1319197,101.6840589
L,SIN,SIN,HAN,HAN,International,Aug-22,31,1.352083,103.819836,21.0277644,105.8341598
L,SIN,SIN,DAD,DAD,International,Aug-22,18,1.352083,103.819836,16.0544068,108.2021667
L,SIN,SIN,TPE,TPE,International,Aug-22,18,1.352083,103.819836,25.0329636,121.5654268
L,SIN,SIN,CAN,CAN,International,Aug-22,3,1.352083,103.819836,23.1290799,113.26436
M,SIN,SIN,SYD,SYD,International,Aug-22,31,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,MNL,MNL,International,Aug-22,1,1.352083,103.819836,14.5995124,120.9842195
M,SIN,SIN,SFO,SFO,International,Aug-22,31,1.352083,103.819836,37.7749295,-122.4194155
M,SIN,SIN,NRT,TYO,International,Aug-22,31,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,MAA,MAA,International,Aug-22,12,1.352083,103.819836,13.0930694,80.2888899
M,SIN,SIN,PVG,SHA,International,Aug-22,1,1.352083,103.819836,31.230416,121.473701
L,SIN,SIN,KCH,KCH,International,Aug-22,69,1.352083,103.819836,1.5533785,110.359503
M,SIN,SIN,HYD,HYD,International,Aug-22,31,1.352083,103.819836,17.406498,78.4772439
L,SIN,SIN,BLR,BLR,International,Aug-22,31,1.352083,103.819836,12.9715987,77.5945627
M,XSP,SIN,SZB,KUL,International,Aug-22,82,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,KUL,KUL,International,Aug-22,70,1.352083,103.819836,3.1319197,101.6840589
L,SIN,SIN,KUL,KUL,International,Aug-22,31,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,AMS,AMS,International,Aug-22,31,1.352083,103.819836,52.3675734,4.9041389
M,SIN,SIN,NRT,TYO,International,Aug-22,31,1.352083,103.819836,35.6764225,139.650027
M,SIN,SIN,CDG,PAR,International,Aug-22,44,1.352083,103.819836,48.8575475,2.3513765
M,SIN,SIN,CTU,CTU,International,Aug-22,5,1.352083,103.819836,30.5722599,104.0665099
M,SIN,SIN,BNE,BNE,International,Aug-22,62,1.352083,103.819836,-27.4704528,153.0260341
M,SIN,SIN,DAD,DAD,International,Aug-22,31,1.352083,103.819836,16.0544068,108.2021667
M,SIN,SIN,AKL,AKL,International,Aug-22,5,1.352083,103.819836,-36.8508827,174.7644881
M,SIN,SIN,BWN,BWN,International,Aug-22,22,1.352083,103.819836,4.8923413,114.9419021
M,SIN,SIN,BKK,BKK,International,Aug-22,62,1.352083,103.819836,13.7563309,100.5017651
L,SIN,SIN,JED,JED,International,Aug-22,11,1.352083,103.819836,21.5291545,39.1610863
M,SIN,SIN,DEL,DEL,International,Aug-22,31,1.352083,103.819836,28.7040592,77.1024902
M,SIN,SIN,PER,PER,International,Aug-22,1,1.352083,103.819836,-31.9513993,115.8616783
M,SIN,SIN,BLR,BLR,International,Aug-22,31,1.352083,103.819836,12.9715987,77.5945627
L,SIN,SIN,ICN,SEL,International,Aug-22,17,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,MEL,MEL,International,Aug-22,22,1.352083,103.819836,-37.8136276,144.9630576
M,SIN,SIN,USM,USM,International,Aug-22,6,1.352083,103.819836,9.5120168,100.0135929
M,SIN,SIN,KUL,KUL,International,Aug-22,7,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,KUL,KUL,International,Aug-22,8,1.352083,103.819836,3.1319197,101.6840589
M,SIN,SIN,SYD,SYD,International,Aug-22,6,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,PNH,PNH,International,Aug-22,13,1.352083,103.819836,11.5563738,104.9282099
M,SIN,SIN,IST,IST,International,Aug-22,18,1.352083,103.819836,41.0082376,28.9783589
M,SIN,SIN,FUK,FUK,International,Aug-22,8,1.352083,103.819836,33.5901838,130.4016888
M,SIN,SIN,NAN,NAN,International,Aug-22,9,1.352083,103.819836,-17.7806257,177.4298961
M,SIN,SIN,ICN,SEL,International,Aug-22,1,1.352083,103.819836,37.5652129,126.9773517
L,SIN,SIN,TPE,TPE,International,Aug-22,13,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,CMB,CMB,International,Aug-22,1,1.352083,103.819836,6.9270786,79.861243
L,SIN,SIN,DAD,DAD,International,Aug-22,4,1.352083,103.819836,16.0544068,108.2021667
M,SIN,SIN,POM,POM,International,Aug-22,22,1.352083,103.819836,-9.4790043,147.1494164
L,SIN,SIN,KUL,KUL,International,Aug-22,16,1.352083,103.819836,3.1319197,101.6840589
L,SIN,SIN,BKK,BKK,International,Aug-22,77,1.352083,103.819836,13.7563309,100.5017651
M,SIN,SIN,SYD,SYD,International,Aug-22,22,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,SYD,SYD,International,Aug-22,31,1.352083,103.819836,-33.8688197,151.2092955
M,SIN,SIN,CAN,CAN,International,Aug-22,2,1.352083,103.819836,23.1290799,113.26436
M,SIN,SIN,HKT,HKT,International,Aug-22,6,1.352083,103.819836,7.8804479,98.3922504
M,SIN,SIN,HAN,HAN,International,Aug-22,1,1.352083,103.819836,21.0277644,105.8341598
M,SIN,SIN,CGK,JKT,International,Aug-22,13,1.352083,103.819836,-6.1944491,106.8229198
L,SIN,SIN,MAA,MAA,International,Aug-22,68,1.352083,103.819836,13.0930694,80.2888899
M,SIN,SIN,TPE,TPE,International,Aug-22,45,1.352083,103.819836,25.0329636,121.5654268
M,SIN,SIN,ZRH,ZRH,International,Aug-22,31,1.352083,103.819836,47.3768866,8.541694
M,SIN,SIN,HKT,HKT,International,Aug-22,108,1.352083,103.819836,7.8804479,98.3922504
L,SIN,SIN,MFM,MFM,International,Aug-22,14,1.352083,103.819836,22.198745,113.543873
M,SIN,SIN,MEL,MEL,International,Aug-22,93,1.352083,103.819836,-37.8136276,144.9630576
M,SIN,SIN,CAN,CAN,International,Aug-22,1,1.352083,103.819836,23.1290799,113.26436
M,SIN,SIN,LHR,LON,International,Aug-22,31,1.352083,103.819836,51.5072178,-0.1275862
L,SIN,SIN,PEN,PEN,International,Aug-22,187,1.352083,103.819836,5.2632341,100.4846227
M,SIN,SIN,BNE,BNE,International,Aug-22,6,1.352083,103.819836,-27.4704528,153.0260341
M,SIN,SIN,MLE,MLE,International,Aug-22,1,1.352083,103.819836,4.1752709,73.5091172
M,SIN,SIN,MLE,MLE,International,Aug-22,16,1.352083,103.819836,4.1752709,73.5091172
L,SIN,SIN,ATH,ATH,International,Aug-22,17,1.352083,103.819836,37.9838096,23.7275388
M,SIN,SIN,BNE,BNE,International,Aug-22,3,1.352083,103.819836,-27.4704528,153.0260341
L,SIN,SIN,SUB,SUB,International,Aug-22,49,1.352083,103.819836,-7.2574719,112.7520883
M,SIN,SIN,DPS,DPS,International,Aug-22,16,1.352083,103.819836,-8.3405389,115.0919509
M,SIN,SIN,PEN,PEN,International,Aug-22,62,1.352083,103.819836,5.2632341,100.4846227
M,SIN,SIN,DRW,DRW,International,Aug-22,23,1.352083,103.819836,-12.4637333,130.8444446
L,SIN,SIN,SGN,SGN,International,Aug-22,21,1.352083,103.819836,10.8230989,106.6296638
M,SIN,SIN,CMB,CMB,International,Aug-22,11,1.352083,103.819836,6.9270786,79.861243
M,SIN,SIN,ICN,SEL,International,Aug-22,26,1.352083,103.819836,37.5652129,126.9773517
M,SIN,SIN,DXB,DXB,International,Aug-22,31,1.352083,103.819836,25.2048493,55.2707828
L,SIN,SIN,DPS,DPS,International,Aug-22,31,1.352083,103.819836,-8.3405389,115.0919509
L,SIN,SIN,HKT,HKT,International,Aug-22,36,1.352083,103.819836,7.8804479,98.3922504
L,SIN,SIN,BKI,BKI,International,Aug-22,19,1.352083,103.819836,5.9843644,116.077344
M,SIN,SIN,CGK,JKT,International,Aug-22,9,1.352083,103.819836,-6.1944491,106.8229198
L,SIN,SIN,IPH,IPH,International,Aug-22,75,1.352083,103.819836,4.6005126,101.0757837
L,SIN,SIN,CJU,CJU,International,Aug-22,13,1.352083,103.819836,33.3785614,126.5661908
M,SIN,SIN,CGK,JKT,International,Aug-22,5,1.352083,103.819836,-6.1944491,106.8229198
