Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,NRT,TYO,ICN,SEL,International,Apr-22,10,35.6764225,139.650027,37.5652129,126.9773517
M,HND,TYO,IZO,IZO,Domestic,Apr-22,1,35.6764225,139.650027,35.3670442,132.7546943
M,HND,TYO,MMY,MMY,Domestic,Apr-22,1,35.6764225,139.650027,39.6394645,141.9462611
M,HND,TYO,ITM,OSA,Domestic,Apr-22,28,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,SDJ,SDJ,Domestic,Apr-22,33,35.6764225,139.650027,38.268195,140.869418
M,HND,TYO,OKA,OKA,Domestic,Apr-22,67,35.6764225,139.650027,26.3343533,127.8056058
M,HND,TYO,HAC,HAC,Domestic,Apr-22,3,35.6764225,139.650027,33.1030212,139.8035566
M,NRT,TYO,BKK,BKK,International,Apr-22,2,35.6764225,139.650027,13.7563309,100.5017651
M,HND,TYO,KUH,KUH,Domestic,Apr-22,38,35.6764225,139.650027,42.9849413,144.381804
M,HND,TYO,KOJ,KOJ,Domestic,Apr-22,7,35.6764225,139.650027,31.5968539,130.5571392
M,HND,TYO,KMQ,KMQ,Domestic,Apr-22,22,35.6764225,139.650027,36.4084209,136.4458532
L,NRT,TYO,NGS,NGS,Domestic,Apr-22,60,35.6764225,139.650027,32.7503334,129.8778888
M,HND,TYO,SYO,SYO,Domestic,Apr-22,1,35.6764225,139.650027,38.8498797,139.9048849
M,HND,TYO,KCZ,KCZ,Domestic,Apr-22,29,35.6764225,139.650027,33.5588821,133.5312383
M,HND,TYO,HKD,HKD,Domestic,Apr-22,33,35.6764225,139.650027,41.7686961,140.7290599
L,NRT,TYO,OKA,OKA,Domestic,Apr-22,207,35.6764225,139.650027,26.3343533,127.8056058
M,NRT,TYO,TPE,TPE,International,Apr-22,9,35.6764225,139.650027,25.0329636,121.5654268
M,HND,TYO,ORD,CHI,International,Apr-22,30,35.6764225,139.650027,41.8781136,-87.6297982
M,HND,TYO,HIJ,HIJ,Domestic,Apr-22,1,35.6764225,139.650027,34.3852894,132.4553055
M,HND,TYO,OKA,OKA,Domestic,Apr-22,1,35.6764225,139.650027,26.3343533,127.8056058
M,HND,TYO,OKA,OKA,Domestic,Apr-22,13,35.6764225,139.650027,26.3343533,127.8056058
L,NRT,TYO,NGS,NGS,Domestic,Apr-22,19,35.6764225,139.650027,32.7503334,129.8778888
M,HND,TYO,KMQ,KMQ,Domestic,Apr-22,1,35.6764225,139.650027,36.4084209,136.4458532
L,HND,TYO,SHI,SHI,Domestic,Apr-22,30,35.6764225,139.650027,24.8183207,125.1543783
M,HND,TYO,HKD,HKD,Domestic,Apr-22,17,35.6764225,139.650027,41.7686961,140.7290599
M,HND,TYO,KMI,KMI,Domestic,Apr-22,82,35.6764225,139.650027,31.9077285,131.4202196
M,NRT,TYO,BKK,BKK,International,Apr-22,30,35.6764225,139.650027,13.7563309,100.5017651
M,HND,TYO,ITM,OSA,Domestic,Apr-22,54,35.6764225,139.650027,34.6937249,135.5022535
M,NRT,TYO,HEL,HEL,International,Apr-22,13,35.6764225,139.650027,60.1698557,24.938379
M,NRT,TYO,HKG,HKG,International,Apr-22,2,35.6764225,139.650027,22.3193039,114.1693611
M,HND,TYO,TAK,TAK,Domestic,Apr-22,7,35.6764225,139.650027,34.342542,134.0465405
M,HND,TYO,LHR,LON,International,Apr-22,3,35.6764225,139.650027,51.5072178,-0.1275862
M,HND,TYO,DFW,DFW,International,Apr-22,13,35.6764225,139.650027,32.7078751,-96.9209135
M,HND,TYO,CTS,SPK,Domestic,Apr-22,14,35.6764225,139.650027,43.0617713,141.3544506
M,HND,TYO,NGO,NGO,Domestic,Apr-22,29,35.6764225,139.650027,35.1814506,136.9065571
M,HND,TYO,BKK,BKK,International,Apr-22,4,35.6764225,139.650027,13.7563309,100.5017651
L,NRT,TYO,KOJ,KOJ,Domestic,Apr-22,28,35.6764225,139.650027,31.5968539,130.5571392
M,NRT,TYO,HAN,HAN,International,Apr-22,3,35.6764225,139.650027,21.0277644,105.8341598
M,HND,TYO,KIX,OSA,Domestic,Apr-22,26,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,MSJ,MSJ,Domestic,Apr-22,85,35.6764225,139.650027,40.683157,141.3690006
M,NRT,TYO,SIN,SIN,International,Apr-22,22,35.6764225,139.650027,1.352083,103.819836
M,NRT,TYO,BKK,BKK,International,Apr-22,30,35.6764225,139.650027,13.7563309,100.5017651
L,NRT,TYO,SHI,SHI,Domestic,Apr-22,28,35.6764225,139.650027,24.8183207,125.1543783
M,NRT,TYO,PVG,SHA,International,Apr-22,3,35.6764225,139.650027,31.230416,121.473701
M,NRT,TYO,EWR,NYC,International,Apr-22,30,35.6764225,139.650027,40.7127753,-74.0059728
L,HND,TYO,OKA,OKA,Domestic,Apr-22,180,35.6764225,139.650027,26.3343533,127.8056058
M,HND,TYO,CTS,SPK,Domestic,Apr-22,62,35.6764225,139.650027,43.0617713,141.3544506
M,HND,TYO,AXT,AXT,Domestic,Apr-22,1,35.6764225,139.650027,39.7192558,140.1042666
M,NRT,TYO,CAN,CAN,International,Apr-22,3,35.6764225,139.650027,23.1290799,113.26436
M,HND,TYO,NGS,NGS,Domestic,Apr-22,87,35.6764225,139.650027,32.7503334,129.8778888
M,HND,TYO,HKG,HKG,International,Apr-22,1,35.6764225,139.650027,22.3193039,114.1693611
L,NRT,TYO,KMI,KMI,Domestic,Apr-22,60,35.6764225,139.650027,31.9077285,131.4202196
L,NRT,TYO,SIN,SIN,International,Apr-22,13,35.6764225,139.650027,1.352083,103.819836
M,NRT,TYO,BLR,BLR,International,Apr-22,4,35.6764225,139.650027,12.9715987,77.5945627
M,HND,TYO,ISG,ISG,Domestic,Apr-22,17,35.6764225,139.650027,24.3406856,124.1555837
M,NRT,TYO,CGK,JKT,International,Apr-22,22,35.6764225,139.650027,-6.1944491,106.8229198
L,NRT,TYO,TNA,TNA,International,Apr-22,1,35.6764225,139.650027,36.6518399,117.12009
M,HND,TYO,ISG,ISG,Domestic,Apr-22,6,35.6764225,139.650027,24.3406856,124.1555837
M,NRT,TYO,SIN,SIN,International,Apr-22,17,35.6764225,139.650027,1.352083,103.819836
M,NRT,TYO,LAX,LAX,International,Apr-22,30,35.6764225,139.650027,34.0549076,-118.242643
M,HND,TYO,KMI,KMI,Domestic,Apr-22,35,35.6764225,139.650027,31.9077285,131.4202196
M,HND,TYO,SDJ,SDJ,Domestic,Apr-22,2,35.6764225,139.650027,38.268195,140.869418
M,HND,TYO,NGS,NGS,Domestic,Apr-22,93,35.6764225,139.650027,32.7503334,129.8778888
L,HND,TYO,NGS,NGS,Domestic,Apr-22,120,35.6764225,139.650027,32.7503334,129.8778888
M,HND,TYO,SDJ,SDJ,Domestic,Apr-22,1,35.6764225,139.650027,38.268195,140.869418
M,HND,TYO,KIX,OSA,Domestic,Apr-22,57,35.6764225,139.650027,34.6937249,135.5022535
L,NRT,TYO,KCZ,KCZ,Domestic,Apr-22,30,35.6764225,139.650027,33.5588821,133.5312383
