Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,EWR,NYC,SMF,SAC,Domestic,Jul-22,26,40.7127753,-74.0059728,38.5815719,-121.4943996
M,LGA,NYC,AVL,AVL,Domestic,Jul-22,22,40.7127753,-74.0059728,35.5950581,-82.5514869
L,JFK,NYC,PSE,PSE,International,Jul-22,5,40.7127753,-74.0059728,18.0033124,-66.6240293
L,JFK,NYC,UVF,SLU,International,Jul-22,5,40.7127753,-74.0059728,13.909444,-60.978893
M,LGA,NYC,PNS,PNS,Domestic,Jul-22,31,40.7127753,-74.0059728,30.421309,-87.2169149
M,JFK,NYC,ATL,ATL,Domestic,Jul-22,67,40.7127753,-74.0059728,33.748752,-84.3876845
M,JFK,NYC,JAX,JAX,Domestic,Jul-22,20,40.7127753,-74.0059728,30.3321838,-81.655651
M,JFK,NYC,SEA,SEA,Domestic,Jul-22,42,40.7127753,-74.0059728,47.6061389,-122.3328481
L,JFK,NYC,SAN,SAN,Domestic,Jul-22,62,40.7127753,-74.0059728,32.715738,-117.1610838
M,LGA,NYC,DFW,DFW,Domestic,Jul-22,372,40.7127753,-74.0059728,32.7078751,-96.9209135
M,LGA,NYC,SDF,SDF,Domestic,Jul-22,110,40.7127753,-74.0059728,38.2526647,-85.7584557
M,JFK,NYC,SYR,SYR,Domestic,Jul-22,72,40.7127753,-74.0059728,43.0481221,-76.1474244
M,JFK,NYC,BUF,BUF,Domestic,Jul-22,124,40.7127753,-74.0059728,42.8864468,-78.8783689
M,EWR,NYC,MEM,MEM,Domestic,Jul-22,5,40.7127753,-74.0059728,35.1495343,-90.0489801
M,EWR,NYC,IAH,HOU,Domestic,Jul-22,9,40.7127753,-74.0059728,29.7600771,-95.3701108
M,EWR,NYC,KRK,KRK,International,Jul-22,1,40.7127753,-74.0059728,50.0646501,19.9449799
M,EWR,NYC,LHR,LON,International,Jul-22,31,40.7127753,-74.0059728,51.5072178,-0.1275862
M,EWR,NYC,LAX,LAX,Domestic,Jul-22,88,40.7127753,-74.0059728,34.0549076,-118.242643
M,JFK,NYC,ICN,SEL,International,Jul-22,1,40.7127753,-74.0059728,37.5652129,126.9773517
M,EWR,NYC,AUS,AUS,Domestic,Jul-22,23,40.7127753,-74.0059728,30.267153,-97.7430608
M,JFK,NYC,PTY,PTY,International,Jul-22,18,40.7127753,-74.0059728,8.9823792,-79.5198696
M,JFK,NYC,BCN,BCN,International,Jul-22,27,40.7127753,-74.0059728,41.3873974,2.168568
L,JFK,NYC,GDL,GDL,International,Jul-22,17,40.7127753,-74.0059728,20.6751707,-103.3473385
M,JFK,NYC,AMS,AMS,International,Jul-22,32,40.7127753,-74.0059728,52.3675734,4.9041389
L,LGA,NYC,FLL,FLL,Domestic,Jul-22,93,40.7127753,-74.0059728,26.1224386,-80.1373174
M,JFK,NYC,SEA,SEA,Domestic,Jul-22,124,40.7127753,-74.0059728,47.6061389,-122.3328481
M,LGA,NYC,IND,IND,Domestic,Jul-22,28,40.7127753,-74.0059728,39.76909,-86.158018
M,JFK,NYC,MAD,MAD,International,Jul-22,3,40.7127753,-74.0059728,40.4167279,-3.7032905
L,JFK,NYC,LAS,LAS,Domestic,Jul-22,4,40.7127753,-74.0059728,36.171563,-115.1391009
M,EWR,NYC,HHH,HHH,Domestic,Jul-22,31,40.7127753,-74.0059728,32.216316,-80.752608
M,EWR,NYC,RAP,RAP,Domestic,Jul-22,5,40.7127753,-74.0059728,44.0805434,-103.2310149
M,LGA,NYC,DTW,DTT,Domestic,Jul-22,45,40.7127753,-74.0059728,42.331427,-83.0457538
M,JFK,NYC,SLC,SLC,Domestic,Jul-22,112,40.7127753,-74.0059728,40.7607793,-111.8910474
M,LGA,NYC,MSY,MSY,Domestic,Jul-22,62,40.7127753,-74.0059728,29.9510658,-90.0715323
M,JFK,NYC,TLV,TLV,International,Jul-22,65,40.7127753,-74.0059728,32.0852999,34.7817676
M,EWR,NYC,SJO,SJO,International,Jul-22,62,40.7127753,-74.0059728,9.9280694,-84.0907246
M,JFK,NYC,FRA,FRA,International,Jul-22,31,40.7127753,-74.0059728,50.1109221,8.6821267
M,JFK,NYC,DFW,DFW,Domestic,Jul-22,93,40.7127753,-74.0059728,32.7078751,-96.9209135
M,JFK,NYC,RIC,RIC,Domestic,Jul-22,155,40.7127753,-74.0059728,37.5407246,-77.4360481
M,LGA,NYC,IAH,HOU,Domestic,Jul-22,31,40.7127753,-74.0059728,29.7600771,-95.3701108
M,JFK,NYC,FCO,ROM,International,Jul-22,31,40.7127753,-74.0059728,41.8967068,12.4822025
M,EWR,NYC,DEN,DEN,Domestic,Jul-22,6,40.7127753,-74.0059728,39.7392358,-104.990251
M,EWR,NYC,ARN,STO,International,Jul-22,18,40.7127753,-74.0059728,59.3293235,18.0685808
M,EWR,NYC,MSP,MSP,Domestic,Jul-22,1,40.7127753,-74.0059728,44.977753,-93.2650108
M,EWR,NYC,MSN,MSN,Domestic,Jul-22,28,40.7127753,-74.0059728,37.7143001,-84.3121264
M,EWR,NYC,OPO,OPO,International,Jul-22,9,40.7127753,-74.0059728,37.7412488,-25.6755944
L,JFK,NYC,RDU,RDU,Domestic,Jul-22,93,40.7127753,-74.0059728,35.9940329,-78.898619
M,JFK,NYC,MSP,MSP,Domestic,Jul-22,93,40.7127753,-74.0059728,44.977753,-93.2650108
L,EWR,NYC,GRR,GRR,Domestic,Jul-22,10,40.7127753,-74.0059728,42.9633599,-85.6680863
M,JFK,NYC,MDE,MDE,International,Jul-22,31,40.7127753,-74.0059728,6.2476376,-75.5658153
M,JFK,NYC,CUN,CUN,International,Jul-22,39,40.7127753,-74.0059728,21.161908,-86.8515279
L,JFK,NYC,SAV,SAV,Domestic,Jul-22,62,40.7127753,-74.0059728,32.0808989,-81.091203
M,JFK,NYC,PLS,PLS,International,Jul-22,5,40.7127753,-74.0059728,21.7737654,-72.271908
M,LGA,NYC,JAX,JAX,Domestic,Jul-22,70,40.7127753,-74.0059728,30.3321838,-81.655651
M,EWR,NYC,MEM,MEM,Domestic,Jul-22,2,40.7127753,-74.0059728,35.1495343,-90.0489801
M,EWR,NYC,RZE,RZE,International,Jul-22,4,40.7127753,-74.0059728,50.0411867,21.9991196
M,EWR,NYC,STI,STI,International,Jul-22,5,40.7127753,-74.0059728,19.45409,-70.6922025
M,EWR,NYC,PHL,PHL,Domestic,Jul-22,5,40.7127753,-74.0059728,39.1134458,-75.5418687
M,JFK,NYC,CLT,CLT,Domestic,Jul-22,31,40.7127753,-74.0059728,35.2270869,-80.8431267
M,EWR,NYC,MSP,MSP,Domestic,Jul-22,53,40.7127753,-74.0059728,44.977753,-93.2650108
M,LGA,NYC,MYR,MYR,Domestic,Jul-22,25,40.7127753,-74.0059728,33.6954218,-78.8802094
M,LGA,NYC,YUL,YMQ,International,Jul-22,62,40.7127753,-74.0059728,45.5018869,-73.5673919
M,LGA,NYC,GSP,GSP,Domestic,Jul-22,52,40.7127753,-74.0059728,35.612661,-77.3663538
M,JFK,NYC,MAD,MAD,International,Jul-22,41,40.7127753,-74.0059728,40.4167279,-3.7032905
L,JFK,NYC,ANU,ANU,International,Jul-22,18,40.7127753,-74.0059728,17.0746557,-61.8175207
M,JFK,NYC,BOS,BOS,Domestic,Jul-22,155,40.7127753,-74.0059728,42.3600825,-71.0588801
M,JFK,NYC,KIN,KIN,International,Jul-22,17,40.7127753,-74.0059728,18.0178743,-76.8099041
M,EWR,NYC,SAV,SAV,Domestic,Jul-22,8,40.7127753,-74.0059728,32.0808989,-81.091203
L,EWR,NYC,SFO,SFO,Domestic,Jul-22,31,40.7127753,-74.0059728,37.7749295,-122.4194155
M,JFK,NYC,BRU,BRU,International,Jul-22,24,40.7127753,-74.0059728,50.8476424,4.3571696
M,LGA,NYC,RIC,RIC,Domestic,Jul-22,21,40.7127753,-74.0059728,37.5407246,-77.4360481
L,EWR,NYC,IAH,HOU,Domestic,Jul-22,31,40.7127753,-74.0059728,29.7600771,-95.3701108
M,EWR,NYC,ATL,ATL,Domestic,Jul-22,91,40.7127753,-74.0059728,33.748752,-84.3876845
M,LGA,NYC,SRQ,SRQ,Domestic,Jul-22,31,40.7127753,-74.0059728,27.4989278,-82.5748194
M,JFK,NYC,HNL,HNL,Domestic,Jul-22,31,40.7127753,-74.0059728,21.3098845,-157.8581401
M,JFK,NYC,PWM,PWM,Domestic,Jul-22,93,40.7127753,-74.0059728,45.515232,-122.6783853
M,EWR,NYC,MYR,MYR,Domestic,Jul-22,6,40.7127753,-74.0059728,33.6954218,-78.8802094
L,EWR,NYC,TYS,TYS,Domestic,Jul-22,17,40.7127753,-74.0059728,35.9606384,-83.9207392
M,LGA,NYC,ACK,ACK,Domestic,Jul-22,62,40.7127753,-74.0059728,41.28394,-70.0999891
M,EWR,NYC,CHS,CHS,Domestic,Jul-22,17,40.7127753,-74.0059728,32.7833163,-79.9319664
M,EWR,NYC,LAX,LAX,Domestic,Jul-22,5,40.7127753,-74.0059728,34.0549076,-118.242643
M,JFK,NYC,SVD,SVD,International,Jul-22,4,40.7127753,-74.0059728,12.984305,-61.287228
L,EWR,NYC,MCO,ORL,Domestic,Jul-22,60,40.7127753,-74.0059728,28.5383832,-81.3789269
M,JFK,NYC,MAD,MAD,International,Jul-22,31,40.7127753,-74.0059728,40.4167279,-3.7032905
M,LGA,NYC,PVD,PVD,Domestic,Jul-22,49,40.7127753,-74.0059728,41.8239891,-71.4128343
L,SWF,NYC,SFB,ORL,Domestic,Jul-22,6,40.7127753,-74.0059728,28.5383832,-81.3789269
L,LGA,NYC,BWI,BWI,Domestic,Jul-22,88,40.7127753,-74.0059728,39.2903848,-76.6121893
L,JFK,NYC,CUN,CUN,International,Jul-22,62,40.7127753,-74.0059728,21.161908,-86.8515279
M,EWR,NYC,SNN,SNN,International,Jul-22,31,40.7127753,-74.0059728,52.7117822,-8.8783365
M,EWR,NYC,AMS,AMS,International,Jul-22,31,40.7127753,-74.0059728,52.3675734,4.9041389
M,JFK,NYC,SAN,SAN,Domestic,Jul-22,4,40.7127753,-74.0059728,32.715738,-117.1610838
M,EWR,NYC,CLE,CLE,Domestic,Jul-22,26,40.7127753,-74.0059728,41.49932,-81.6943605
M,EWR,NYC,MKE,MKE,Domestic,Jul-22,10,40.7127753,-74.0059728,43.0389025,-87.9064736
M,EWR,NYC,IAH,HOU,Domestic,Jul-22,31,40.7127753,-74.0059728,29.7600771,-95.3701108
M,JFK,NYC,TAB,TAB,International,Jul-22,4,40.7127753,-74.0059728,11.2336911,-60.6988909
M,JFK,NYC,ORH,ORH,Domestic,Jul-22,31,40.7127753,-74.0059728,42.2625932,-71.8022934
M,LGA,NYC,CHO,CHO,Domestic,Jul-22,45,40.7127753,-74.0059728,38.0293059,-78.4766781
M,JFK,NYC,MEX,MEX,International,Jul-22,5,40.7127753,-74.0059728,19.4326077,-99.133208
M,JFK,NYC,ATH,ATH,International,Jul-22,31,40.7127753,-74.0059728,37.9838096,23.7275388
M,JFK,NYC,MAN,MAN,International,Jul-22,30,40.7127753,-74.0059728,53.4807593,-2.2426305
M,JFK,NYC,AMS,AMS,International,Jul-22,1,40.7127753,-74.0059728,52.3675734,4.9041389
M,EWR,NYC,BRU,BRU,International,Jul-22,31,40.7127753,-74.0059728,50.8476424,4.3571696
L,JFK,NYC,STT,STT,International,Jul-22,8,40.7127753,-74.0059728,18.3380965,-64.8940946
L,LGA,NYC,JAX,JAX,Domestic,Jul-22,26,40.7127753,-74.0059728,30.3321838,-81.655651
M,LGA,NYC,OMA,OMA,Domestic,Jul-22,26,40.7127753,-74.0059728,41.2565369,-95.9345034
M,EWR,NYC,SYR,SYR,Domestic,Jul-22,52,40.7127753,-74.0059728,43.0481221,-76.1474244
M,EWR,NYC,SLC,SLC,Domestic,Jul-22,2,40.7127753,-74.0059728,40.7607793,-111.8910474
M,JFK,NYC,BWI,BWI,Domestic,Jul-22,13,40.7127753,-74.0059728,39.2903848,-76.6121893
L,LGA,NYC,MDW,CHI,Domestic,Jul-22,119,40.7127753,-74.0059728,41.8781136,-87.6297982
L,JFK,NYC,PLS,PLS,International,Jul-22,31,40.7127753,-74.0059728,21.7737654,-72.271908
M,EWR,NYC,ATH,ATH,International,Jul-22,2,40.7127753,-74.0059728,37.9838096,23.7275388
M,EWR,NYC,NCE,NCE,International,Jul-22,15,40.7127753,-74.0059728,43.7101728,7.2619532
M,EWR,NYC,MUC,MUC,International,Jul-22,31,40.7127753,-74.0059728,48.1351253,11.5819806
M,EWR,NYC,KEF,REK,International,Jul-22,20,40.7127753,-74.0059728,64.1469868,-21.9407552
M,JFK,NYC,LHR,LON,International,Jul-22,46,40.7127753,-74.0059728,51.5072178,-0.1275862
M,LGA,NYC,BNA,BNA,Domestic,Jul-22,4,40.7127753,-74.0059728,36.1626638,-86.7816016
M,JFK,NYC,STI,STI,International,Jul-22,63,40.7127753,-74.0059728,19.45409,-70.6922025
L,LGA,NYC,MCO,ORL,Domestic,Jul-22,62,40.7127753,-74.0059728,28.5383832,-81.3789269
M,LGA,NYC,DTW,DTT,Domestic,Jul-22,25,40.7127753,-74.0059728,42.331427,-83.0457538
M,JFK,NYC,MAD,MAD,International,Jul-22,15,40.7127753,-74.0059728,40.4167279,-3.7032905
L,JFK,NYC,BOS,BOS,Domestic,Jul-22,109,40.7127753,-74.0059728,42.3600825,-71.0588801
M,JFK,NYC,KEF,REK,International,Jul-22,31,40.7127753,-74.0059728,64.1469868,-21.9407552
M,JFK,NYC,SFO,SFO,Domestic,Jul-22,3,40.7127753,-74.0059728,37.7749295,-122.4194155
L,SWF,NYC,ATL,ATL,Domestic,Jul-22,10,40.7127753,-74.0059728,33.748752,-84.3876845
L,JFK,NYC,LHR,LON,International,Jul-22,31,40.7127753,-74.0059728,51.5072178,-0.1275862
M,JFK,NYC,MSP,MSP,Domestic,Jul-22,1,40.7127753,-74.0059728,44.977753,-93.2650108
M,JFK,NYC,LIM,LIM,International,Jul-22,8,40.7127753,-74.0059728,-12.0466888,-77.0430886
M,JFK,NYC,ICN,SEL,International,Jul-22,13,40.7127753,-74.0059728,37.5652129,126.9773517
M,EWR,NYC,CLE,CLE,Domestic,Jul-22,31,40.7127753,-74.0059728,41.49932,-81.6943605
M,EWR,NYC,PHX,PHX,Domestic,Jul-22,22,40.7127753,-74.0059728,33.4483771,-112.0740373
M,EWR,NYC,PDX,PDX,Domestic,Jul-22,26,40.7127753,-74.0059728,45.515232,-122.6783853
M,JFK,NYC,VIE,VIE,International,Jul-22,31,40.7127753,-74.0059728,48.2080696,16.3713095
M,JFK,NYC,MXP,MIL,International,Jul-22,23,40.7127753,-74.0059728,45.468503,9.1824027
M,LGA,NYC,IAH,HOU,Domestic,Jul-22,30,40.7127753,-74.0059728,29.7600771,-95.3701108
M,EWR,NYC,NAS,NAS,International,Jul-22,62,40.7127753,-74.0059728,25.0443312,-77.3503609
L,LGA,NYC,MVY,MVY,Domestic,Jul-22,19,40.7127753,-74.0059728,41.3804981,-70.645473
M,JFK,NYC,SCL,SCL,International,Jul-22,9,40.7127753,-74.0059728,-33.4488897,-70.6692655
M,EWR,NYC,NCE,NCE,International,Jul-22,31,40.7127753,-74.0059728,43.7101728,7.2619532
M,EWR,NYC,YOW,YOW,International,Jul-22,62,40.7127753,-74.0059728,45.4200572,-75.7003397
M,LGA,NYC,BHM,BHM,Domestic,Jul-22,54,40.7127753,-74.0059728,33.5185892,-86.8103567
M,EWR,NYC,LAX,LAX,Domestic,Jul-22,10,40.7127753,-74.0059728,34.0549076,-118.242643
M,EWR,NYC,WAW,WAW,International,Jul-22,4,40.7127753,-74.0059728,52.2296756,21.0122287
M,JFK,NYC,YYC,YYC,International,Jul-22,4,40.7127753,-74.0059728,51.0447331,-114.0718831
M,LGA,NYC,DTW,DTT,Domestic,Jul-22,31,40.7127753,-74.0059728,42.331427,-83.0457538
M,JFK,NYC,LGW,LON,International,Jul-22,9,40.7127753,-74.0059728,51.5072178,-0.1275862
M,LGA,NYC,RDU,RDU,Domestic,Jul-22,107,40.7127753,-74.0059728,35.9940329,-78.898619
M,EWR,NYC,BON,BON,International,Jul-22,5,40.7127753,-74.0059728,12.2018902,-68.2623822
M,EWR,NYC,AUS,AUS,Domestic,Jul-22,38,40.7127753,-74.0059728,30.267153,-97.7430608
M,EWR,NYC,RIC,RIC,Domestic,Jul-22,140,40.7127753,-74.0059728,37.5407246,-77.4360481
M,JFK,NYC,GRU,SAO,International,Jul-22,12,40.7127753,-74.0059728,-23.5557714,-46.6395571
M,LGA,NYC,RIC,RIC,Domestic,Jul-22,143,40.7127753,-74.0059728,37.5407246,-77.4360481
M,LGA,NYC,CHO,CHO,Domestic,Jul-22,26,40.7127753,-74.0059728,38.0293059,-78.4766781
M,LGA,NYC,ATL,ATL,Domestic,Jul-22,247,40.7127753,-74.0059728,33.748752,-84.3876845
M,JFK,NYC,IND,IND,Domestic,Jul-22,155,40.7127753,-74.0059728,39.76909,-86.158018
M,JFK,NYC,ORD,CHI,Domestic,Jul-22,2,40.7127753,-74.0059728,41.8781136,-87.6297982
L,JFK,NYC,MCI,MKC,Domestic,Jul-22,31,40.7127753,-74.0059728,39.0997265,-94.5785667
M,JFK,NYC,BTV,BTV,Domestic,Jul-22,72,40.7127753,-74.0059728,44.4758825,-73.212072
M,EWR,NYC,IAD,WAS,Domestic,Jul-22,1,40.7127753,-74.0059728,47.7510741,-120.7401386
M,JFK,NYC,TAS,TAS,International,Jul-22,13,40.7127753,-74.0059728,41.2994958,69.2400734
M,LGA,NYC,ORD,CHI,Domestic,Jul-22,218,40.7127753,-74.0059728,41.8781136,-87.6297982
M,JFK,NYC,DXB,DXB,International,Jul-22,62,40.7127753,-74.0059728,25.2048493,55.2707828
M,EWR,NYC,TPA,TPA,Domestic,Jul-22,52,40.7127753,-74.0059728,27.9516896,-82.4587527
L,JFK,NYC,BQN,BQN,International,Jul-22,25,40.7127753,-74.0059728,18.4295875,-67.1541097
M,JFK,NYC,SAL,SAL,International,Jul-22,19,40.7127753,-74.0059728,13.6929403,-89.2181911
M,EWR,NYC,SIN,SIN,International,Jul-22,31,40.7127753,-74.0059728,1.352083,103.819836
M,LGA,NYC,IAD,WAS,Domestic,Jul-22,1,40.7127753,-74.0059728,47.7510741,-120.7401386
M,JFK,NYC,MAD,MAD,International,Jul-22,18,40.7127753,-74.0059728,40.4167279,-3.7032905
M,LGA,NYC,TYS,TYS,Domestic,Jul-22,52,40.7127753,-74.0059728,35.9606384,-83.9207392
M,LGA,NYC,ORD,CHI,Domestic,Jul-22,86,40.7127753,-74.0059728,41.8781136,-87.6297982
M,EWR,NYC,SAV,SAV,Domestic,Jul-22,4,40.7127753,-74.0059728,32.0808989,-81.091203
M,EWR,NYC,CLT,CLT,Domestic,Jul-22,1,40.7127753,-74.0059728,35.2270869,-80.8431267
L,LGA,NYC,SAV,SAV,Domestic,Jul-22,57,40.7127753,-74.0059728,32.0808989,-81.091203
M,JFK,NYC,MEX,MEX,International,Jul-22,4,40.7127753,-74.0059728,19.4326077,-99.133208
M,LGA,NYC,PWM,PWM,Domestic,Jul-22,47,40.7127753,-74.0059728,45.515232,-122.6783853
M,LGA,NYC,DSM,DSM,Domestic,Jul-22,26,40.7127753,-74.0059728,41.5868417,-93.6249522
M,EWR,NYC,BZN,BZN,Domestic,Jul-22,31,40.7127753,-74.0059728,45.6793119,-111.037259
L,JFK,NYC,KIN,KIN,International,Jul-22,122,40.7127753,-74.0059728,18.0178743,-76.8099041
M,LGA,NYC,SDF,SDF,Domestic,Jul-22,31,40.7127753,-74.0059728,38.2526647,-85.7584557
M,JFK,NYC,MCO,ORL,Domestic,Jul-22,155,40.7127753,-74.0059728,28.5383832,-81.3789269
M,LGA,NYC,ORF,ORF,Domestic,Jul-22,26,40.7127753,-74.0059728,36.8507689,-76.2858726
M,LGA,NYC,CLT,CLT,Domestic,Jul-22,3,40.7127753,-74.0059728,35.2270869,-80.8431267
L,JFK,NYC,MCO,ORL,Domestic,Jul-22,118,40.7127753,-74.0059728,28.5383832,-81.3789269
M,EWR,NYC,KRK,KRK,International,Jul-22,4,40.7127753,-74.0059728,50.0646501,19.9449799
L,EWR,NYC,IAH,HOU,Domestic,Jul-22,31,40.7127753,-74.0059728,29.7600771,-95.3701108
M,JFK,NYC,EZE,BUE,International,Jul-22,6,40.7127753,-74.0059728,-34.6036844,-58.3815591
M,EWR,NYC,ORD,CHI,Domestic,Jul-22,1,40.7127753,-74.0059728,41.8781136,-87.6297982
M,JFK,NYC,HND,TYO,International,Jul-22,31,40.7127753,-74.0059728,35.6764225,139.650027
M,JFK,NYC,LIS,LIS,International,Jul-22,31,40.7127753,-74.0059728,37.7412488,-25.6755944
M,EWR,NYC,RSW,FMY,Domestic,Jul-22,26,40.7127753,-74.0059728,26.640628,-81.8723084
L,EWR,NYC,FLL,FLL,Domestic,Jul-22,67,40.7127753,-74.0059728,26.1224386,-80.1373174
M,EWR,NYC,AUS,AUS,Domestic,Jul-22,27,40.7127753,-74.0059728,30.267153,-97.7430608
M,JFK,NYC,AMS,AMS,International,Jul-22,31,40.7127753,-74.0059728,52.3675734,4.9041389
M,JFK,NYC,MSY,MSY,Domestic,Jul-22,62,40.7127753,-74.0059728,29.9510658,-90.0715323
M,EWR,NYC,MHT,MHT,Domestic,Jul-22,21,40.7127753,-74.0059728,42.9956397,-71.4547891
M,JFK,NYC,BCN,BCN,International,Jul-22,23,40.7127753,-74.0059728,41.3873974,2.168568
L,EWR,NYC,BOS,BOS,Domestic,Jul-22,55,40.7127753,-74.0059728,42.3600825,-71.0588801
M,LGA,NYC,DAY,DAY,Domestic,Jul-22,19,40.7127753,-74.0059728,39.7589478,-84.1916069
L,EWR,NYC,ATL,ATL,Domestic,Jul-22,62,40.7127753,-74.0059728,33.748752,-84.3876845
M,EWR,NYC,SAN,SAN,Domestic,Jul-22,30,40.7127753,-74.0059728,32.715738,-117.1610838
M,LGA,NYC,GRR,GRR,Domestic,Jul-22,78,40.7127753,-74.0059728,42.9633599,-85.6680863
M,EWR,NYC,BNA,BNA,Domestic,Jul-22,97,40.7127753,-74.0059728,36.1626638,-86.7816016
M,JFK,NYC,AUS,AUS,Domestic,Jul-22,31,40.7127753,-74.0059728,30.267153,-97.7430608
M,LGA,NYC,ROA,ROA,Domestic,Jul-22,23,40.7127753,-74.0059728,37.2709704,-79.9414266
M,EWR,NYC,VCE,VCE,International,Jul-22,31,40.7127753,-74.0059728,45.440379,12.3159547
L,JFK,NYC,PWM,PWM,Domestic,Jul-22,62,40.7127753,-74.0059728,45.515232,-122.6783853
M,EWR,NYC,MSP,MSP,Domestic,Jul-22,7,40.7127753,-74.0059728,44.977753,-93.2650108
M,JFK,NYC,SAL,SAL,International,Jul-22,13,40.7127753,-74.0059728,13.6929403,-89.2181911
M,LGA,NYC,CHO,CHO,Domestic,Jul-22,26,40.7127753,-74.0059728,38.0293059,-78.4766781
M,JFK,NYC,PDL,PDL,International,Jul-22,13,40.7127753,-74.0059728,37.7394207,-25.6686725
L,SWF,NYC,TPA,TPA,Domestic,Jul-22,1,40.7127753,-74.0059728,27.9516896,-82.4587527
M,JFK,NYC,DSS,DKR,International,Jul-22,18,40.7127753,-74.0059728,14.716677,-17.4676861
M,EWR,NYC,TLV,TLV,International,Jul-22,62,40.7127753,-74.0059728,32.0852999,34.7817676
L,JFK,NYC,GND,GND,International,Jul-22,5,40.7127753,-74.0059728,12.1165,-61.679
M,EWR,NYC,SAV,SAV,Domestic,Jul-22,31,40.7127753,-74.0059728,32.0808989,-81.091203
L,LGA,NYC,MCO,ORL,Domestic,Jul-22,62,40.7127753,-74.0059728,28.5383832,-81.3789269
M,JFK,NYC,UVF,SLU,International,Jul-22,5,40.7127753,-74.0059728,13.909444,-60.978893
M,JFK,NYC,LAX,LAX,Domestic,Jul-22,99,40.7127753,-74.0059728,34.0549076,-118.242643
M,EWR,NYC,VIE,VIE,International,Jul-22,9,40.7127753,-74.0059728,48.2080696,16.3713095
M,LGA,NYC,STL,STL,Domestic,Jul-22,121,40.7127753,-74.0059728,38.6270025,-90.1994042
M,LGA,NYC,DEN,DEN,Domestic,Jul-22,93,40.7127753,-74.0059728,39.7392358,-104.990251
M,JFK,NYC,CLT,CLT,Domestic,Jul-22,119,40.7127753,-74.0059728,35.2270869,-80.8431267
M,EWR,NYC,NRT,TYO,International,Jul-22,31,40.7127753,-74.0059728,35.6764225,139.650027
L,JFK,NYC,SJD,SJD,International,Jul-22,31,40.7127753,-74.0059728,23.0636562,-109.7024376
M,EWR,NYC,BZE,BZE,International,Jul-22,10,40.7127753,-74.0059728,17.189877,-88.49765
M,EWR,NYC,LIR,LIR,International,Jul-22,10,40.7127753,-74.0059728,10.6341273,-85.4398195
M,EWR,NYC,JAX,JAX,Domestic,Jul-22,26,40.7127753,-74.0059728,30.3321838,-81.655651
M,EWR,NYC,BOS,BOS,Domestic,Jul-22,31,40.7127753,-74.0059728,42.3600825,-71.0588801
M,EWR,NYC,SJD,SJD,International,Jul-22,10,40.7127753,-74.0059728,23.0636562,-109.7024376
M,EWR,NYC,ROC,ROC,Domestic,Jul-22,42,40.7127753,-74.0059728,43.1565779,-77.6088465
M,LGA,NYC,BTV,BTV,Domestic,Jul-22,39,40.7127753,-74.0059728,44.4758825,-73.212072
L,EWR,NYC,LAS,LAS,Domestic,Jul-22,62,40.7127753,-74.0059728,36.171563,-115.1391009
M,JFK,NYC,ROC,ROC,Domestic,Jul-22,93,40.7127753,-74.0059728,43.1565779,-77.6088465
M,LGA,NYC,ORD,CHI,Domestic,Jul-22,155,40.7127753,-74.0059728,41.8781136,-87.6297982
L,JFK,NYC,ORH,ORH,Domestic,Jul-22,62,40.7127753,-74.0059728,42.2625932,-71.8022934
L,JFK,NYC,MVY,MVY,Domestic,Jul-22,62,40.7127753,-74.0059728,41.3804981,-70.645473
M,JFK,NYC,CDG,PAR,International,Jul-22,31,40.7127753,-74.0059728,48.8575475,2.3513765
M,EWR,NYC,SAV,SAV,Domestic,Jul-22,1,40.7127753,-74.0059728,32.0808989,-81.091203
L,LGA,NYC,STL,STL,Domestic,Jul-22,31,40.7127753,-74.0059728,38.6270025,-90.1994042
M,JFK,NYC,PDX,PDX,Domestic,Jul-22,31,40.7127753,-74.0059728,45.515232,-122.6783853
M,JFK,NYC,CDG,PAR,International,Jul-22,1,40.7127753,-74.0059728,48.8575475,2.3513765
L,JFK,NYC,SAT,SAT,Domestic,Jul-22,31,40.7127753,-74.0059728,29.4251905,-98.4945922
M,LGA,NYC,MSN,MSN,Domestic,Jul-22,6,40.7127753,-74.0059728,37.7143001,-84.3121264
M,EWR,NYC,GCM,GCM,International,Jul-22,5,40.7127753,-74.0059728,19.3221698,-81.2408689
M,EWR,NYC,RSW,FMY,Domestic,Jul-22,1,40.7127753,-74.0059728,26.640628,-81.8723084
M,LGA,NYC,ATL,ATL,Domestic,Jul-22,82,40.7127753,-74.0059728,33.748752,-84.3876845
M,JFK,NYC,KEF,REK,International,Jul-22,2,40.7127753,-74.0059728,64.1469868,-21.9407552
M,LGA,NYC,SAV,SAV,Domestic,Jul-22,90,40.7127753,-74.0059728,32.0808989,-81.091203
M,LGA,NYC,ORF,ORF,Domestic,Jul-22,1,40.7127753,-74.0059728,36.8507689,-76.2858726
L,SWF,NYC,RDU,RDU,Domestic,Jul-22,9,40.7127753,-74.0059728,35.9940329,-78.898619
L,LGA,NYC,MSY,MSY,Domestic,Jul-22,50,40.7127753,-74.0059728,29.9510658,-90.0715323
L,EWR,NYC,SJU,SJU,International,Jul-22,31,40.7127753,-74.0059728,18.4153108,-66.0593509
