Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,FUK,FUK,KMI,KMI,Domestic,22-Jun,210,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jun,1,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Jun,30,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,SIN,SIN,International,22-Jun,9,33.5901838,130.4016888,1.352083,103.819836,SINGAPORE,Singapore
M,FUK,FUK,OKA,OKA,Domestic,22-Jun,127,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,KOJ,KOJ,Domestic,22-Jun,30,33.5901838,130.4016888,31.5968539,130.5571392,KAGOSHIMA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jun,60,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jun,60,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Jun,1,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jun,30,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jun,60,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Jun,12,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Jun,135,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HAN,HAN,International,22-Jun,4,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,CTS,SPK,Domestic,22-Jun,60,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Jun,64,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jun,136,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,MYJ,MYJ,Domestic,22-Jun,120,33.5901838,130.4016888,33.8355117,132.7639923,MATSUYAMA,Japan
M,FUK,FUK,ICN,SEL,International,22-Jun,5,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,HND,TYO,Domestic,22-Jun,25,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,NKM,NGO,Domestic,22-Jun,150,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Jun,90,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,ICN,SEL,International,22-Jun,1,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Jun,22,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Jul,30,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,MNL,MNL,International,22-Jul,30,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,PUS,PUS,International,22-Jul,1,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
M,FUK,FUK,KCZ,KCZ,Domestic,22-Jul,62,33.5901838,130.4016888,33.5588821,133.5312383,KOCHI,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Jul,310,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jul,93,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Jul,33,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,57,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Jul,217,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jul,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,SIN,SIN,International,22-Jul,9,33.5901838,130.4016888,1.352083,103.819836,SINGAPORE,Singapore
M,FUK,FUK,SDJ,SDJ,Domestic,22-Jul,62,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
L,FUK,FUK,HND,TYO,Domestic,22-Jul,372,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,62,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,190,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Jul,31,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,5,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,SGN,SGN,International,22-Jul,10,33.5901838,130.4016888,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,FUK,FUK,CTS,SPK,Domestic,22-Jul,62,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,47,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,77,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HAN,HAN,International,22-Jul,1,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,OKA,OKA,Domestic,22-Jul,93,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,MYJ,MYJ,Domestic,22-Jul,124,33.5901838,130.4016888,33.8355117,132.7639923,MATSUYAMA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jul,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,135,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,SDJ,SDJ,Domestic,22-Jul,155,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jul,62,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,ICN,SEL,International,22-Jul,4,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,HND,TYO,Domestic,22-Jul,5,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Jul,56,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HKG,HKG,International,22-Jul,8,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,PUS,PUS,International,22-Jul,7,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
M,FUK,FUK,HND,TYO,Domestic,22-Jul,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Jul,8,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
L,FUK,FUK,OKA,OKA,Domestic,22-Jul,23,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,HAN,HAN,International,22-Jul,13,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Jul,22,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,44,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,KMI,KMI,Domestic,22-Jul,217,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Jul,155,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,KMI,KMI,Domestic,22-Jul,186,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,20,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,IZO,IZO,Domestic,22-Jul,62,33.5901838,130.4016888,35.3670442,132.7546943,IZUMO,Japan
M,FUK,FUK,ASJ,ASJ,Domestic,22-Jul,31,33.5901838,130.4016888,27.7005538,128.8205454,AMAMI,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Jul,31,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,TPE,TPE,International,22-Jul,14,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
L,FUK,FUK,ICN,SEL,International,22-Jul,37,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,ICN,SEL,International,22-Jul,6,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,HND,TYO,Domestic,22-Jul,61,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Jul,9,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jul,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,MNL,MNL,International,22-Jul,1,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
L,FUK,FUK,BKK,BKK,International,22-Jul,7,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
M,FUK,FUK,CTS,SPK,Domestic,22-Jul,31,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,KMQ,KMQ,Domestic,22-Jul,124,33.5901838,130.4016888,36.4084209,136.4458532,KOMATSU,Japan
M,FUK,FUK,ICN,SEL,International,22-Jul,17,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,HND,TYO,Domestic,22-Jul,307,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,255,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Jul,31,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,17,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Jul,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,TPE,TPE,International,22-Jul,12,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HAN,HAN,International,22-Jul,8,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Jul,2,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TKS,TKS,Domestic,22-Jul,62,33.5901838,130.4016888,34.0703652,134.5549537,TOKUSHIMA,Japan
L,FUK,FUK,ISG,ISG,Domestic,22-Jul,31,33.5901838,130.4016888,24.3406856,124.1555837,ISHIGAKI,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Jul,61,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Jul,186,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HNA,HNA,Domestic,22-Jul,31,33.5901838,130.4016888,39.3886253,141.1168998,HANAMAKI,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Jul,77,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,MNL,MNL,International,22-Jul,6,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,ICN,SEL,International,22-Jul,9,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Jul,124,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,NKM,NGO,Domestic,22-Jul,155,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,TPE,TPE,International,22-Jul,10,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,CTS,SPK,Domestic,22-Jul,31,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,KOJ,KOJ,Domestic,22-Jul,31,33.5901838,130.4016888,31.5968539,130.5571392,KAGOSHIMA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,34,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Jul,93,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Jul,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Jul,40,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,NGO,NGO,Domestic,22-Jul,116,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Aug,31,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Aug,30,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,TPE,TPE,International,22-Aug,9,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,ITM,OSA,Domestic,22-Aug,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,SDJ,SDJ,Domestic,22-Aug,62,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
L,FUK,FUK,MNL,MNL,International,22-Aug,13,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,SGN,SGN,International,22-Aug,8,33.5901838,130.4016888,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,FUK,FUK,NGO,NGO,Domestic,22-Aug,31,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
L,FUK,FUK,NGO,NGO,Domestic,22-Aug,124,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,65,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,49,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,HKG,HKG,International,22-Aug,5,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,KMI,KMI,Domestic,22-Aug,217,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
L,FUK,FUK,TPE,TPE,International,22-Aug,6,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Aug,6,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ICN,SEL,International,22-Aug,8,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,MNL,MNL,International,22-Aug,1,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,OKA,OKA,Domestic,22-Aug,186,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,TPE,TPE,International,22-Aug,13,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,OKA,OKA,Domestic,22-Aug,1,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,31,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ICN,SEL,International,22-Aug,5,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,HAN,HAN,International,22-Aug,1,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Aug,14,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Aug,10,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Aug,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,NKM,NGO,Domestic,22-Aug,155,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,51,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,SDJ,SDJ,Domestic,22-Aug,155,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
M,FUK,FUK,HKG,HKG,International,22-Aug,9,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
L,FUK,FUK,ICN,SEL,International,22-Aug,3,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,PUS,PUS,International,22-Aug,9,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
M,FUK,FUK,ASJ,ASJ,Domestic,22-Aug,31,33.5901838,130.4016888,27.7005538,128.8205454,AMAMI,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Aug,62,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Aug,115,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,KMQ,KMQ,Domestic,22-Aug,118,33.5901838,130.4016888,36.4084209,136.4458532,KOMATSU,Japan
M,FUK,FUK,HNA,HNA,Domestic,22-Aug,31,33.5901838,130.4016888,39.3886253,141.1168998,HANAMAKI,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Aug,42,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Aug,62,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,MNL,MNL,International,22-Aug,29,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,SIN,SIN,International,22-Aug,8,33.5901838,130.4016888,1.352083,103.819836,SINGAPORE,Singapore
L,FUK,FUK,BKK,BKK,International,22-Aug,14,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
M,FUK,FUK,MNL,MNL,International,22-Aug,1,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,MYJ,MYJ,Domestic,22-Aug,124,33.5901838,130.4016888,33.8355117,132.7639923,MATSUYAMA,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Aug,365,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,17,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Aug,31,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,MMY,MMY,Domestic,22-Aug,11,33.5901838,130.4016888,39.6394645,141.9462611,MIYAKO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,62,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Aug,62,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,TPE,TPE,International,22-Aug,14,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
L,FUK,FUK,NRT,TYO,Domestic,22-Aug,30,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,336,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,248,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,140,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,62,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,GUM,GUM,International,22-Aug,8,33.5901838,130.4016888,13.3823791,144.6972774,GUAM,Guam
M,FUK,FUK,ITM,OSA,Domestic,22-Aug,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Aug,82,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,KOJ,KOJ,Domestic,22-Aug,31,33.5901838,130.4016888,31.5968539,130.5571392,KAGOSHIMA,Japan
L,FUK,FUK,HND,TYO,Domestic,22-Aug,372,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Aug,38,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Aug,32,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,ICN,SEL,International,22-Aug,13,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Aug,31,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Aug,124,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Aug,33,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,35,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TKS,TKS,Domestic,22-Aug,62,33.5901838,130.4016888,34.0703652,134.5549537,TOKUSHIMA,Japan
L,FUK,FUK,HAN,HAN,International,22-Aug,13,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,KMI,KMI,Domestic,22-Aug,168,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
L,FUK,FUK,ISG,ISG,Domestic,22-Aug,31,33.5901838,130.4016888,24.3406856,124.1555837,ISHIGAKI,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Aug,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ICN,SEL,International,22-Aug,5,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Aug,93,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Aug,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,ICN,SEL,International,22-Aug,44,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,OKA,OKA,Domestic,22-Aug,83,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,205,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,KCZ,KCZ,Domestic,22-Aug,62,33.5901838,130.4016888,33.5588821,133.5312383,KOCHI,Japan
M,FUK,FUK,HAN,HAN,International,22-Aug,13,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,NGO,NGO,Domestic,22-Aug,214,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,ICN,SEL,International,22-Aug,2,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Aug,31,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Aug,70,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Aug,31,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,IZO,IZO,Domestic,22-Aug,62,33.5901838,130.4016888,35.3670442,132.7546943,IZUMO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Aug,39,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,6,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,ICN,SEL,International,22-Sep,4,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,KIX,OSA,Domestic,22-Sep,30,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,60,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,KMQ,KMQ,Domestic,22-Sep,120,33.5901838,130.4016888,36.4084209,136.4458532,KOMATSU,Japan
M,FUK,FUK,SDJ,SDJ,Domestic,22-Sep,150,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,190,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ASJ,ASJ,Domestic,22-Sep,30,33.5901838,130.4016888,27.7005538,128.8205454,AMAMI,Japan
L,FUK,FUK,BKK,BKK,International,22-Sep,17,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
M,FUK,FUK,HKG,HKG,International,22-Sep,9,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,HNA,HNA,Domestic,22-Sep,30,33.5901838,130.4016888,39.3886253,141.1168998,HANAMAKI,Japan
L,FUK,FUK,MNL,MNL,International,22-Sep,13,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,HND,TYO,Domestic,22-Sep,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
